"Date","Avg.Wind","Precipitation","Temp.Max","Temp.Min","DAILY_AQI_VALUE"
2019-12-03,0.45,0,69,54,3
2019-12-04,2.68,1.12,64,57,11.5
2019-12-05,0.89,0,69,53,20
2019-12-06,0.89,0.04,69,56,9
2019-12-07,1.34,0.01,68,62,14
2019-12-08,1.12,0.2,66,57,27
2019-12-09,0.89,0,71,52,15
2019-12-10,0.67,0,69,51,12
2019-12-11,0.89,0,69,50,18
2019-12-12,0,0,74,53,10
2019-12-13,0.67,0,71,54,12
2019-12-14,0.67,0,68,56,23
2019-12-15,3.8,0,64,53,34
2019-12-16,1.34,0,70,48,22
2019-12-17,1.79,0,71,43,24
2019-12-18,1.79,0,65,46,17
2019-12-19,0.67,0,69,45,16
2019-12-20,1.34,0,77,50,21
2019-12-21,0.89,0,75,52,18
2019-12-22,4.47,0.8,69,54,30
2019-12-23,6.49,0.92,60,51,25
2019-12-24,1.57,0,64,48,25
2019-12-25,4.7,1.07,61,51,31
2019-12-26,4.7,0.68,56,47,25
2019-12-27,1.34,0,66,44,19
2019-12-28,0.22,0,64,44,24
2019-12-29,0.89,0,63,47,26
2019-12-30,2.24,0,66,54,20
2019-12-31,0.67,0,75,49,24.5
2020-01-01,1.34,0,70,49,29
2020-01-02,1.34,0,70,50,21
2020-01-03,0.89,0,76,51,14
2020-01-04,0.67,0,72,48,20
2020-01-05,0.67,0,71,48,23
2020-01-06,0.89,0,79,48,22
2020-01-07,2.46,0,79,56,20
2020-01-08,1.57,0,66,53,20
2020-01-09,1.57,0,64,51,24
2020-01-10,1.12,0,67,47,18
2020-01-11,0.89,0,65,46,22
2020-01-12,1.12,0,65,49,30
2020-01-13,0.67,0,65,49,29
2020-01-14,0.45,0,65,48,25
2020-01-15,0.22,0,67,47,25
2020-01-16,1.34,0.15,63,50,27
2020-01-17,2.01,0.15,65,49,21
2020-01-18,1.57,0,73,49,24
2020-01-19,2.01,0,77,54,20
2020-01-20,0.67,0,65,56,17
2020-01-21,0.89,0.02,65,54,19
2020-01-22,0.45,0,67,52,21
2020-01-23,1.57,0,76,51,21
2020-01-24,0.89,0,75,52,15
2020-01-25,0.67,0,72,53,15
2020-01-26,1.34,0,63,56,25
2020-01-27,1.57,0,73,53,19
2020-01-28,2.01,0,77,55,22.5
2020-01-29,3.13,0,78,57,26
2020-01-30,0.89,0,76,52,22
2020-01-31,0.89,0,83,51,24
2020-02-01,1.57,0,86,55,30
2020-02-02,2.46,0,72,55,33
2020-02-03,5.82,0,63,48,34
2020-02-04,1.12,0,62,42,32
2020-02-05,1.12,0,64,44,30
2020-02-06,0.45,0,67,47,28
2020-02-07,1.34,0,69,48,31
2020-02-08,1.12,0,70,51,37
2020-02-09,2.91,0,63,54,31
2020-02-10,2.24,0,76,52,29
2020-02-11,0.67,0,74,52,31
2020-02-12,0.89,0,69,50,29
2020-02-13,1.12,0,71,50,32
2020-02-14,0.67,0,71,49,33
2020-02-15,0.89,0,70,49,34
2020-02-16,0.45,0,72,51,42
2020-02-17,1.12,0,70,51,38
2020-02-18,1.12,0,72,56,31
2020-02-19,1.34,0,70,57,33
2020-02-20,1.12,0,81,52,34
2020-02-21,2.24,0,80,58,36
2020-02-22,2.24,0.04,66,59,29
2020-02-23,1.12,0,68,53,31
2020-02-24,0.67,0,71,52,31
2020-02-25,0.67,0,83,52,33
2020-02-26,0.89,0,81,53,31
2020-02-27,1.57,0,86,57,27
2020-02-28,2.46,0,88,64,30
2020-02-29,2.68,0,73,60,35
2020-03-01,2.68,0.01,63,54,34
2020-03-02,2.91,0,74,50,32
2020-03-03,1.12,0,82,56,29
2020-03-04,1.34,0,75,58,28
2020-03-05,1.34,0,75,58,36
2020-03-06,1.57,0,72,57,31
2020-03-07,1.57,0,67,57,29
2020-03-08,1.79,0,67,52,29
2020-03-09,2.46,0.04,75,53,26
2020-03-10,4.92,0.25,67,59,16
2020-03-11,2.24,0,73,60,19.4
2020-03-12,1.34,1.3,64,56,22.8
2020-03-13,0.89,0.5,60,55,26.2
2020-03-14,1.12,0.26,61,57,29.6
2020-03-15,2.24,0.05,65,54,33
2020-03-16,2.91,0.38,65,52,26
2020-03-17,1.57,0,63,47,30
2020-03-18,2.01,0,65,48,32
2020-03-19,2.46,0,64,51,29
2020-03-20,2.91,0,66,54,30
2020-03-21,1.79,0.01,69,55,33
2020-03-22,1.57,1.51,74,53,31
2020-03-23,2.24,0.03,67,55,34
2020-03-24,2.68,0,66,52,32
2020-03-25,2.68,0,66,54,33
2020-03-26,3.58,0,64,49,32
2020-03-27,2.91,0,67,50,35
2020-03-28,2.68,0,68,54,38
2020-03-29,3.36,0,69,54,37
2020-03-30,2.01,0,75,54,35
2020-03-31,1.57,0,78,56,36
2020-04-01,1.79,0,75,60,37
2020-04-02,2.01,0,72,60,34
2020-04-03,1.79,0,71,57,38
2020-04-04,2.68,0,70,57,35
2020-04-05,1.57,0.12,65,57,25
2020-04-06,2.01,1.1,64,56,31
2020-04-07,2.01,0.82,67,53,28
2020-04-08,2.91,0.01,64,52,32
2020-04-09,5.82,0.75,57,52,25
2020-04-10,3.13,0.16,67,51,30
2020-04-11,2.24,0,73,53,35
2020-04-12,0.89,0.06,63,58,27
2020-04-13,2.01,0,67,56,31
2020-04-14,1.57,0,74,53,33
2020-04-15,1.79,0,83,56,44
2020-04-16,1.57,0,78,58,40
2020-04-17,1.79,0,71,59,30
2020-04-18,2.01,0,69,60,31
2020-04-19,2.24,0,70,59,33
2020-04-20,2.24,0,69,59,31
2020-04-21,1.79,0,74,58,32
2020-04-22,2.46,0,82,58,41
2020-04-23,2.01,0,92,65,41
2020-04-24,1.57,0,93,66,58
2020-04-25,1.34,0,93,69,119
2020-04-26,1.57,0,88,64,80
2020-04-27,1.34,0,81,63,44
2020-04-28,1.12,0,85,64,41
2020-04-29,1.57,0,79,64,38
2020-04-30,1.57,0,76,64,38
2020-05-01,1.34,0,79,62,38
2020-05-02,2.24,0,79,63,40
2020-05-03,1.34,0,77,61,31
2020-05-04,1.79,0,83,60,45
2020-05-05,2.01,0,89,64,61
2020-05-06,1.57,0,92,65,77
2020-05-07,1.57,0,95,68,112
2020-05-08,0.89,0,89,65,46
2020-05-09,2.01,0,79,64,41
2020-05-10,2.01,0,76,63,36
2020-05-11,2.68,0,75,61,31
2020-05-12,2.24,0,73,60,26
2020-05-13,2.01,0,75,59,36
2020-05-14,3.58,0,77,62,35.3333333333333
2020-05-15,2.01,0,80,65,34.6666666666667
2020-05-16,2.01,0,82,62,34
2020-05-17,2.24,0,83,65,33.3333333333333
2020-05-18,3.13,0.14,75,61,32.6666666666667
2020-05-19,3.36,0,73,57,32
2020-05-20,2.91,0,77,61,34.25
2020-05-21,2.01,0,80,59,36.5
2020-05-22,2.91,0,79,62,38.75
2020-05-23,3.13,0,75,61,41
2020-05-24,1.57,0,79,58,43.25
2020-05-25,1.34,0,77,59,45.5
2020-05-26,1.57,0,82,60,47.75
2020-05-27,1.34,0,81,60,50
2020-05-28,2.01,0,75,62,36
2020-05-29,1.34,0,73,63,32.5
2020-05-30,3.13,0,75,61,29
2020-05-31,1.79,0,75,59,37
2020-06-01,1.57,0,81,61,39
2020-06-02,1.12,0,83,62,42
2020-06-03,1.57,0,91,64,48
2020-06-04,1.34,0,79,64,48
2020-06-05,1.79,0,73,64,41
2020-06-06,2.46,0,74,62,34
2020-06-07,3.8,0,77,62,41
2020-06-08,2.46,0,88,65,54
2020-06-09,1.79,0,98,66,97
2020-06-10,2.46,0,98,67,140
2020-06-11,2.01,0,91,63,77
2020-06-12,1.79,0,79,62,44
2020-06-13,2.91,0,77,62,41
2020-06-14,3.36,0,80,61,46
2020-06-15,1.57,0,80,62,39
2020-06-16,2.46,0,76,64,41
2020-06-17,2.01,0,75,64,36
2020-06-18,2.01,0,73,63,38
2020-06-19,2.01,0,76,63,42
2020-06-20,2.24,0,72,64,40
2020-06-21,2.24,0,76,64,48
2020-06-22,2.24,0,80,64,64
2020-06-23,1.34,0,78,63,51
2020-06-24,2.24,0,79,62,45
2020-06-25,1.79,0,78,64,43
2020-06-26,2.24,0,76,62,42
2020-06-27,2.24,0,77,62,44
2020-06-28,2.46,0,72,64,27
2020-06-29,2.46,0,74,63,33
2020-06-30,1.57,0,75,61,35
2020-07-01,1.57,0,76,63,40
2020-07-02,2.68,0,79,64,45
2020-07-03,1.79,0,81,61,54
2020-07-04,2.24,0,85,64,47
2020-07-05,1.79,0,91,64,64
2020-07-06,0.89,0,87,65,77
2020-07-07,1.57,0,84,65,50
2020-07-08,1.79,0,84,64,47
2020-07-09,1.57,0,83,64,74
2020-07-10,1.34,0,86,63,101
2020-07-11,1.79,0,90,65,84
2020-07-12,2.01,0,92,68,74
2020-07-13,1.12,0,85,66,45
2020-07-14,2.01,0,81,64,43
2020-07-15,2.46,0,80,63,44
2020-07-16,2.24,0,79,63,44
2020-07-17,2.01,0,78,63,43
2020-07-18,1.34,0,77,62,38
2020-07-19,1.57,0,80,62,37
2020-07-20,2.01,0,79,62,39
2020-07-21,2.01,0,81,61,42
2020-07-22,1.57,0,74,60,34
2020-07-23,1.57,0,76,62,37
2020-07-24,1.79,0,79,61,42
2020-07-25,1.79,0,80,61,48
2020-07-26,1.34,0,77,60,42
2020-07-27,1.34,0,75,61,37
2020-07-28,2.01,0,77,61,39
2020-07-29,1.12,0,78,61,42
2020-07-30,1.12,0,83,61,44
2020-07-31,1.12,0,89,64,51
2020-08-01,1.12,0,91,62,50
2020-08-02,0.89,0,88,66,49
2020-08-03,1.34,0,84,67,50
2020-08-04,0.89,0,79,67,42
2020-08-05,2.01,0,78,64,38
2020-08-06,0.89,0,80,65,42
2020-08-07,2.24,0,80,64,44
2020-08-08,1.79,0,81,63,44
2020-08-09,2.01,0,80,61,40
2020-08-10,1.57,0,78,62,37
2020-08-11,1.57,0,77,61,37
2020-08-12,1.34,0,86,60,45
2020-08-13,1.34,0,88,66,45
2020-08-14,1.34,0,93,70,46
2020-08-15,0.89,0,98,73,101
2020-08-16,1.57,0,95,73,40
2020-08-17,1.12,0,89,72,48
2020-08-18,1.12,0,97,72,147
2020-08-19,1.34,0,94,75,84
2020-08-20,1.79,0,94,73,45
2020-08-21,1.57,0,91,73,50
2020-08-22,1.57,0,96,73,67
2020-08-23,1.79,0,91,73,45
2020-08-24,2.68,0,81,70,31
2020-08-25,1.34,0,86,69,34
2020-08-26,1.79,0,87,66,38
2020-08-27,0.89,0,89,67,54
2020-08-28,1.12,0,86,63,44
2020-08-29,2.01,0,80,63,45
2020-08-30,2.01,0,79,63,49
2020-08-31,1.79,0,77,64,47
2020-09-01,2.24,0,79,65,45
2020-09-02,1.12,0,80,63,44
2020-09-03,1.12,0,84,65,61
2020-09-04,1.57,0,87,66,129
2020-09-05,1.12,0,99,69,154
2020-09-06,1.12,0,111,77,214
2020-09-07,1.12,0,87,72,37
2020-09-08,1.12,0,80,71,25
2020-09-09,1.79,0,83,67,37
2020-09-10,0.22,0,80,63,10
2020-09-11,1.12,0,84,62,48
2020-09-12,1.12,0,82,63,42
2020-09-13,1.12,0,85,61,105
2020-09-14,0.89,0,86,62,101
2020-09-15,1.57,0,87,63,93
2020-09-16,1.12,0,93,63,126
2020-09-17,1.12,0,93,63,122.5
2020-09-18,1.57,0,96,66,119
2020-09-19,1.12,0,87,66,61
2020-09-20,1.12,0,82,62,93
2020-09-21,1.57,0,81,66,67
2020-09-22,1.12,0,82,65,90
2020-09-23,0.89,0,85,63,80
2020-09-24,0.67,0,87,63,90
2020-09-25,0.89,0,82,66,50
2020-09-26,0.89,0,81,66,77
2020-09-27,1.34,0,82,68,77
2020-09-28,1.12,0,86,66,87
2020-09-29,1.34,0,93,66,90
2020-09-30,1.12,0,103,68,97
2020-10-01,0.89,0,101,68,136
2020-10-02,0.67,0,99,70,159
2020-10-03,0.89,0,94,68,172
2020-10-04,0.45,0,94,66,169
2020-10-05,0.67,0,90,66,136
2020-10-06,0.22,0,88,63,112
2020-10-07,1.34,0,80,63,61
2020-10-08,1.34,0,77,65,49
2020-10-09,1.34,0,75,64,45
2020-10-10,0.67,0,77,66,47
2020-10-11,1.34,0,79,63,45
2020-10-12,0.89,0,90,63,80
2020-10-13,1.12,0,94,65,90
2020-10-14,0.89,0,93,64,133
2020-10-15,1.34,0,92,66,185
2020-10-16,0.89,0,92,65,122
2020-10-17,1.12,0,87,66,77
2020-10-18,1.12,0,81,65,67
2020-10-19,1.12,0,78,64,46
2020-10-20,1.34,0,78,65,64
2020-10-21,0.89,0,75,66,58
2020-10-22,0.45,0,72,64,37
2020-10-23,1.12,0,73,63,37
2020-10-24,0.89,0,71,65,32
2020-10-25,1.34,0,70,60,34
2020-10-26,0.67,0,73,56,33
2020-10-27,1.34,0,77,52,48
2020-10-28,1.34,0,77,55,74
2020-10-29,0.67,0,83,56,71
2020-10-30,0.45,0,83,55,47
2020-10-31,0.45,0,84,55,93
2020-11-01,1.12,0,85,57,87
2020-11-02,1.12,0,76,58,42
2020-11-03,0.45,0,77,60,44
2020-11-04,1.12,0,81,57,77
2020-11-05,0.67,0,91,59,23
2020-11-06,2.46,0,76,58,34
2020-11-07,2.91,0.11,62,53,41
2020-11-08,3.8,0,62,49,38
2020-11-09,1.12,0,64,47,30
2020-11-10,1.57,0,67,47,35
2020-11-11,1.12,0,68,47,33
2020-11-12,1.12,0,70,47,41
2020-11-13,0.67,0,68,49,37
2020-11-14,1.57,0,68,51,40
2020-11-15,1.12,0,85,52,44
2020-11-16,2.01,0,91,59,32
2020-11-17,0.67,0,80,54,34
2020-11-18,0.89,0,68,54,28
2020-11-19,1.34,0,69,54,28
2020-11-20,0.45,0,75,51,28
2020-11-21,0.89,0,78,52,36
2020-11-22,0.45,0,73,52,36
2020-11-23,0.89,0,65,53,30
2020-11-24,0.22,0,70,52,39
2020-11-25,1.12,0,66,49,44
2020-11-26,0.89,0,69,50,41
2020-11-27,1.12,0,69,44,29
2020-11-28,1.79,0,74,47,34
2020-11-29,1.57,0,77,50,39
2020-11-30,1.57,0,79,52,29
2020-12-01,0.22,0,79,48,22.5
2020-12-02,0.89,0,80,48,16
2020-12-03,0.67,0,74,47,23.5
2020-12-04,2.01,0,74,49,31
2020-12-05,0.67,0,74,46,23
2020-12-06,0.89,0,73,46,36
2020-12-07,0,0,76,46,6
2020-12-08,0.45,0,82,53,20
2020-12-09,1.57,0,74,53,32
2020-12-10,1.57,0,65,50,30
2020-12-11,0.67,0,63,50,34
2020-12-12,1.34,0,69,49,31
2020-12-13,1.12,0,70,50,36
2020-12-14,2.46,0,66,52,31
2020-12-15,0.22,0,70,47,28.5
2020-12-16,1.12,0,73,47,26
2020-12-17,1.12,0,64,51,24
2020-12-18,0.45,0,67,49,27
2020-12-19,0.67,0,71,45,29
2020-12-20,2.01,0,80,48,36
2020-12-21,2.24,0,84,57,31
2020-12-22,1.12,0,71,50,26
2020-12-23,0.89,0,70,51,15
2020-12-24,2.01,0.02,66,54,19
2020-12-25,1.57,0,75,52,34
2020-12-26,0.67,0,69,46,32
2020-12-27,1.12,0.01,66,55,29
2020-12-28,4.7,1.81,56,47,31
2020-12-29,1.57,0,65,42,27
2020-12-30,0.45,0,69,44,27
2020-12-31,1.57,0,70,43,29
2021-01-01,0.22,0,70,45,31
2021-01-02,0.45,0,66,47,26
2021-01-03,1.12,0,64,50,30
2021-01-04,0.89,0,62,48,24
2021-01-05,0.67,0,63,48,19
2021-01-06,0.22,0,72,48,20
2021-01-07,0.89,0,75,45,17
2021-01-08,1.12,0,68,46,11
2021-01-09,1.34,0,74,49,26
2021-01-10,1.12,0,72,47,33
2021-01-11,0.67,0,74,46,29
2021-01-12,1.12,0,72,48,22
2021-01-13,0.89,0,75,48,21
2021-01-14,0.45,0,83,50,20
2021-01-15,0,0,88,52,26
2021-01-16,0,0,88,54,30
2021-01-17,0.45,0,86,54,41
2021-01-18,0.67,0,79,53,33
2021-01-19,2.91,0,71,56,32
2021-01-20,0.89,0,77,53,32
2021-01-21,1.12,0,71,53,31
2021-01-22,2.68,0,64,51,35
2021-01-23,1.57,0.38,56,48,28
2021-01-24,2.24,0.07,60,43,33
2021-01-25,2.68,0.29,56,43,35
2021-01-26,1.79,0,58,40,31
2021-01-27,4.25,0,61,50,31
2021-01-28,3.13,0.98,65,46,33
2021-01-29,0.67,0.72,54,46,31
2021-01-30,0.89,0,64,44,36
2021-01-31,1.12,0,71,48,33
2021-02-01,0.89,0,73,58,16
2021-02-02,0.67,0,71,54,30
2021-02-03,0.89,0,67,49,28
2021-02-04,0.45,0,66,52,29
2021-02-05,1.12,0,69,50,37
2021-02-06,0.89,0,73,47,33
2021-02-07,0.89,0,69,48,37
2021-02-08,1.34,0,65,51,39
2021-02-09,1.12,0,62,54,35
2021-02-10,0.67,0,62,52,41
2021-02-11,1.12,0,68,48,42
2021-02-12,3.13,0,70,55,36
2021-02-13,2.24,0,64,54,38
2021-02-14,4.92,0,71,57,41
2021-02-15,2.24,0,66,52,27
2021-02-16,3.8,0,70,53,41
2021-02-17,2.68,0,71,49,39
2021-02-18,1.57,0,69,47,42
2021-02-19,1.12,0,71,47,35
2021-02-20,3.58,0,68,47,42
2021-02-21,1.12,0,73,46,43
2021-02-22,0.67,0,82,48,39
2021-02-23,1.34,0,79,53,39
2021-02-24,1.12,0,75,52,44
2021-02-25,0.89,0,74,51,41
2021-02-26,0.89,0,74,47,37
2021-02-27,3.58,0,75,50,42
2021-02-28,0.67,0,73,49,45
2021-03-01,2.24,0,76,50,41
2021-03-02,1.79,0,76,49,39
2021-03-03,4.25,0.16,58,48,39
2021-03-04,1.57,0,67,46,43
2021-03-05,1.12,0,78,49,48
2021-03-06,2.24,0,69,51,40
2021-03-07,0.89,0,64,55,36
2021-03-08,2.24,0,66,54,41
2021-03-09,2.68,0,63,48,43
2021-03-10,2.24,0.83,59,47,40
2021-03-11,2.91,0.12,58,46,42
2021-03-12,1.79,0,60,44,40
2021-03-13,1.34,0,64,46,40
2021-03-14,2.01,0,64,53,44
2021-03-15,3.13,0.3,58,47,39
2021-03-16,2.01,0,61,45,37
2021-03-17,1.34,0,67,45,43
2021-03-18,1.12,0,66,51,47
2021-03-19,2.01,0,72,50,37
2021-03-20,2.01,0,68,55,44
2021-03-21,1.34,0,69,49,46
2021-03-22,2.24,0,69,53,44
2021-03-23,4.03,0,71,52,42
2021-03-24,4.25,0,73,55,45
2021-03-25,3.8,0,64,52,40
2021-03-26,2.46,0,65,51,41
2021-03-27,1.12,0,76,49,47
2021-03-28,1.57,0,86,53,74
2021-03-29,1.12,0,80,54,47
2021-03-30,2.24,0,75,56,50
2021-03-31,0.67,0,88,54,64
2021-04-01,1.34,0,88,61,48
2021-04-02,2.01,0,75,56,50
2021-04-03,0.67,0,70,55,61
2021-04-04,1.12,0,76,52,77
2021-04-05,1.57,0,72,55,39
2021-04-06,1.12,0,70,54,44
2021-04-07,0.67,0,73,55,51
2021-04-08,1.12,0,75,55,44
2021-04-09,1.12,0,74,55,49
2021-04-10,1.79,0,77,55,50
2021-04-11,1.12,0,74,58,50
2021-04-12,1.57,0,68,58,51
2021-04-13,1.79,0,63,57,42
2021-04-14,1.34,0,65,54,46
2021-04-15,1.57,0,68,51,45
2021-04-16,1.79,0,71,56,47
2021-04-17,1.12,0,71,55,49
2021-04-18,2.01,0,89,55,54
2021-04-19,1.12,0,85,59,67
2021-04-20,2.46,0,74,57,46
2021-04-21,2.24,0,66,58,41
2021-04-22,2.46,0,63,58,41
2021-04-23,0.67,0,65,58,39
2021-04-24,1.34,0,66,56,44
2021-04-25,1.34,0,68,56,43
2021-04-26,2.91,0,65,55,40
2021-04-27,2.46,0,68,56,43
2021-04-28,1.79,0,80,53,44
2021-04-29,1.57,0,87,58,71
2021-04-30,1.12,0,90,61,97
2021-05-01,1.34,0,76,58,44
2021-05-02,1.34,0,71,60,43
2021-05-03,1.79,0,72,60,43
2021-05-04,1.12,0,79,60,64
2021-05-05,1.79,0,80,59,67
2021-05-06,1.57,0,72,59,55.5
2021-05-07,1.57,0,69,59,44
2021-05-08,2.01,0,72,60,49
2021-05-09,1.34,0,71,60,51
2021-05-10,1.34,0,69,61,41
2021-05-11,1.12,0,72,62,48
2021-05-12,2.01,0,73,61,46
2021-05-13,2.01,0,67,61,46
2021-05-14,2.01,0,73,60,47
2021-05-15,2.01,0,70,61,44
2021-05-16,1.12,0,66,58,39
2021-05-17,2.01,0,68,60,41
2021-05-18,1.34,0,72,59,48
2021-05-19,2.01,0,75,60,44
2021-05-20,0.67,0,71,58,44
2021-05-21,2.24,0,75,56,43
2021-05-22,2.24,0,70,54,43
2021-05-23,2.01,0,72,54,42
2021-05-24,1.57,0,84,55,58
2021-05-25,1.12,0,85,62,51
2021-05-26,1.12,0,79,63,38
2021-05-27,2.01,0,74,62,47
2021-05-28,1.57,0,73,59,50
2021-05-29,0.89,0,71,60,41
2021-05-30,1.12,0,71,61,44
2021-05-31,1.34,0,74,62,46
2021-06-01,2.01,0,75,61,45
2021-06-02,1.34,0,73,60,45
2021-06-03,2.01,0,78,61,49
2021-06-04,0.89,0,77,60,41
2021-06-05,2.24,0,78,62,43
2021-06-06,2.24,0,75,62,41
2021-06-07,1.57,0,71,62,34
2021-06-08,1.79,0,75,62,46
2021-06-09,1.79,0,75,61,39
2021-06-10,2.01,0,75,58,42
2021-06-11,1.79,0,81,59,58
2021-06-12,1.57,0,83,61,90
2021-06-13,0.89,0,84,61,77
2021-06-14,1.34,0,85,63,43
2021-06-15,1.34,0,90,65,54
2021-06-16,0.67,0,88,68,43
2021-06-17,1.12,0.02,87,67,38
2021-06-18,1.57,0,82,66,41
2021-06-19,1.79,0,77,64,48
2021-06-20,1.34,0,78,63,44
2021-06-21,1.34,0,82,64,48
2021-06-22,1.34,0,76,62,35
2021-06-23,2.24,0,81,63,31
2021-06-24,2.91,0,74,62,31
2021-06-25,1.57,0,79,61,33
2021-06-26,0.45,0,81,63,44
2021-06-27,1.12,0,80,65,61
2021-06-28,1.12,0,81,66,64
2021-06-29,0.89,0,81,67,33
2021-06-30,0.89,0,81,66,43
2021-07-01,1.34,0,83,66,48
2021-07-02,1.34,0,83,64,50
2021-07-03,0.89,0,81,64,46
2021-07-04,1.34,0,81,63,47
2021-07-05,1.34,0,81,62,47
2021-07-06,1.57,0,81,63,48
2021-07-07,1.34,0,80,65,50
2021-07-08,1.34,0,84,68,46
2021-07-09,1.12,0,86,68,64
2021-07-10,1.57,0,85,69,44
2021-07-11,1.12,0,86,68,50
2021-07-12,1.79,0,83,69,42
2021-07-13,1.34,0.1,82,69,49
2021-07-14,1.79,0,85,67,46
2021-07-15,2.01,0,84,67,45.5714285714286
2021-07-16,1.79,0,82,67,45.1428571428571
2021-07-17,2.01,0,85,66,44.7142857142857
2021-07-18,1.57,0,88,67,44.2857142857143
2021-07-19,1.57,0,87,69,43.8571428571429
2021-07-20,1.79,0,87,68,43.4285714285714
2021-07-21,0.67,0,90,68,43
2021-07-22,1.34,0,87,70,36
2021-07-23,1.79,0,86,67,42
2021-07-24,0.67,0,80,68,45
2021-07-25,2.01,0,83,67,44
2021-07-26,2.01,0.12,77,67,32
2021-07-27,2.01,0,78,66,44
2021-07-28,1.57,0,83,65,42
2021-07-29,1.79,0,82,65,36
2021-07-30,1.79,0,82,64,43
2021-07-31,1.79,0,80,64,42
2021-08-01,1.12,0,86,64,46
2021-08-02,1.34,0,92,64,46
2021-08-03,1.12,0,89,65,49
2021-08-04,1.79,0,84,66,45
2021-08-05,0.67,0,85,67,49
2021-08-06,0.67,0,83,67,40
2021-08-07,1.34,0,83,67,58
2021-08-08,1.79,0,81,66,80
2021-08-09,1.57,0,86,66,50
2021-08-10,1.34,0,84,64,50
2021-08-11,1.12,0,89,66,44
2021-08-12,1.12,0,92,69,45
2021-08-13,0.89,0,90,69,34
2021-08-14,1.34,0,87,68,47
2021-08-15,1.12,0,88,67,50
2021-08-16,1.34,0,89,69,38
2021-08-17,1.34,0,86,70,36
2021-08-18,1.57,0,78,69,25
2021-08-19,1.12,0,79,66,35
2021-08-20,1.79,0,77,66,41
2021-08-21,1.57,0,76,64,42
2021-08-22,1.79,0,75,64,49
2021-08-23,1.12,0,77,63,49
2021-08-24,2.01,0,78,61,51
2021-08-25,0.89,0,83,63,67
2021-08-26,1.34,0,91,64,101
2021-08-27,1.57,0,85,62,64
2021-08-28,1.57,0,81,60,74
2021-08-29,0.89,0,78,61,54
2021-08-30,1.79,0,81,63,45
2021-08-31,1.12,0,75,64,38
2021-09-01,1.12,0,77,65,43
2021-09-02,1.12,0,76,63,48
2021-09-03,1.34,0,77,63,51
2021-09-04,1.57,0,88,61,71
2021-09-05,1.57,0,94,62,87
2021-09-06,1.34,0,86,68,77
2021-09-07,1.34,0,84,67,47
2021-09-08,1.34,0,84,64,47
2021-09-09,2.01,0,89,64,87
2021-09-10,1.34,0.01,83,65,45
2021-09-11,1.34,0,88,67,43
2021-09-12,1.12,0,85,61,49
2021-09-13,1.12,0,80,59,49
2021-09-14,1.34,0,80,57,47
2021-09-15,1.79,0,76,61,54
2021-09-16,1.12,0,74,60,50
2021-09-17,1.57,0,75,60,47
2021-09-18,2.01,0,73,59,44
2021-09-19,0.89,0,76,59,54
2021-09-20,0.67,0,84,62,47
2021-09-21,1.12,0,94,64,93
2021-09-22,0.89,0,88,67,62
2021-09-23,1.12,0,81,61,31
2021-09-24,0.89,0,76,60,37
2021-09-25,2.46,0,74,61,40
2021-09-26,1.57,0,69,63,37
2021-09-27,0.67,0,68,63,26
2021-09-28,1.12,0,72,62,35
2021-09-29,1.57,0,73,59,43
2021-09-30,1.12,0,86,58,58
2021-10-01,1.12,0,90,59,51
2021-10-02,1.12,0,91,58,90
2021-10-03,0.89,0,93,61,150
2021-10-04,0.89,0.1,86,66,58
2021-10-05,2.01,0.02,81,64,51
2021-10-06,1.34,0,74,62,44
2021-10-07,0.22,0,71,64,31
2021-10-08,2.01,0.01,69,60,30
2021-10-09,0.89,0,71,55,39
2021-10-10,0.89,0,79,55,58
2021-10-11,3.13,0,73,57,39
2021-10-12,3.58,0,70,56,38
2021-10-13,1.57,0,73,51,42
2021-10-14,1.12,0,76,52,44
2021-10-15,0.89,0,88,55,43
2021-10-16,1.57,0,87,58,47
2021-10-17,2.01,0,75,54,47
2021-10-18,2.01,0.04,67,58,35
2021-10-19,1.57,0,69,53,34
2021-10-20,1.12,0,71,53,43
2021-10-21,1.12,0,76,52,42
2021-10-22,1.57,0,68,57,25
2021-10-23,1.57,0.05,69,60,29
2021-10-24,0.67,0,71,59,40
2021-10-25,2.68,0.49,61,54,28
2021-10-26,0.22,0,70,50,31
2021-10-27,0.89,0,82,52,36.5
2021-10-28,0.89,0,88,58,42
2021-10-29,1.12,0,85,59,32
2021-10-30,0.89,0,71,58,35
2021-10-31,0.45,0,68,57,38
2021-11-01,0.45,0,66,55,27
2021-11-02,0.67,0,68,54,19
2021-11-03,1.12,0,71,56,24
2021-11-04,0.89,0,71,57,30
2021-11-05,1.12,0,72,56,37.5
2021-11-06,1.57,0,69,56,45
2021-11-07,1.34,0,66,54,50
2021-11-08,1.79,0,69,55,39
2021-11-09,1.57,0,66,55,37
2021-11-10,0.89,0,74,59,35
2021-11-11,0.45,0,85,56,31
2021-11-12,0.45,0,90,58,32
2021-11-13,1.12,0,90,62,39
2021-11-14,0.89,0,89,56,47
2021-11-15,1.12,0,81,56,33
2021-11-16,1.12,0,67,56,23
2021-11-17,1.34,0,68,55,26
2021-11-18,0.89,0,66,52,30
2021-11-19,0.67,0,67,56,28
2021-11-20,0.89,0,65,54,31
2021-11-21,0.67,0,84,50,36
2021-11-22,1.12,0,83,53,30
2021-11-23,0.22,0,74,56,29
2021-11-24,2.01,0,72,52,30
